Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1214417,,3.0,5.0,,,,3.75,5.25,,,,,,Ha Tinh
HT1214418,,4.4,6.5,,,,3.75,7.5,8.75,,,3.2,N1,Ha Tinh
HT1214419,,3.8,5.0,,,,2.5,4.0,6.0,,,3.4,N1,Ha Tinh
HT1214420,,4.6,6.0,,,,3.75,5.25,8.25,,,4.8,N1,Ha Tinh
HT1214421,,5.2,8.0,,,,4.5,7.25,7.5,,,3.4,N1,Ha Tinh
HT1214422,,4.4,7.75,,,,7.75,7.0,7.75,,,3.4,N1,Ha Tinh
HT1214423,,2.8,5.0,,,,3.25,7.5,7.75,,,1.6,N1,Ha Tinh
HT1214424,,3.8,6.0,,,,6.25,6.75,8.75,,,1.8,N1,Ha Tinh
HT1214425,,6.0,6.25,6.75,6.25,3.75,,,,,,4.8,N1,Ha Tinh
HT1214426,,5.6,6.0,,,,6.0,7.0,6.75,,,3.4,N1,Ha Tinh
HT1214427,,6.0,6.5,,,,3.75,5.25,6.25,,,3.6,N1,Ha Tinh
HT1214428,,3.4,5.25,,,,5.0,6.25,8.25,,,2.8,N1,Ha Tinh
HT1214429,,7.2,5.5,,,,5.75,7.0,7.75,,,3.4,N1,Ha Tinh
HT1214430,,6.0,6.5,,,,6.5,6.5,8.75,,,3.0,N1,Ha Tinh
HT1214431,,5.2,6.0,,,,4.25,6.75,8.0,,,3.2,N1,Ha Tinh
HT1214432,,7.0,5.5,7.0,6.5,4.0,,,,,,3.2,N1,Ha Tinh
HT1214433,,6.6,4.75,6.0,6.25,5.0,,,,,,2.0,N1,Ha Tinh
HT1214434,,2.4,5.75,,,,3.5,5.75,,,,,,Ha Tinh
HT1214435,,7.2,5.0,7.5,6.0,5.0,,,,,,2.8,N1,Ha Tinh
HT1214436,,6.0,6.5,,,,8.25,8.0,9.0,,,4.0,N1,Ha Tinh
HT1214437,,5.0,5.5,,,,5.5,6.5,7.25,,,2.6,N1,Ha Tinh
HT1214438,,8.0,8.0,,,,5.25,8.25,9.5,,,5.4,N1,Ha Tinh
HT1214439,,5.6,6.5,,,,4.5,7.25,8.0,,,2.8,N1,Ha Tinh
HT1214440,,7.2,5.0,3.75,6.0,7.5,,,,,,2.2,N1,Ha Tinh
HT1214441,,2.2,5.0,,,,2.5,3.25,,,,,,Ha Tinh
HT1214442,,8.4,4.5,7.75,8.25,3.5,,,,,,3.0,N1,Ha Tinh
HT1214443,,4.4,6.0,,,,1.25,5.25,6.25,,,3.0,N1,Ha Tinh
HT1214444,,4.4,7.25,,,,5.5,7.75,7.75,,,4.0,N1,Ha Tinh
HT1214445,,3.2,4.75,,,,3.0,3.75,5.75,,,2.6,N1,Ha Tinh
HT1214446,,2.8,3.75,,,,2.5,5.75,5.0,,,2.0,N1,Ha Tinh
HT1214447,,6.2,5.75,,,,5.0,6.75,8.0,,,1.8,N1,Ha Tinh
HT1214448,,4.8,4.25,,,,4.75,6.5,8.0,,,3.2,N1,Ha Tinh
HT1214449,,7.0,5.5,6.0,7.5,4.0,,,,,,1.8,N1,Ha Tinh
HT1214450,,8.0,5.75,6.25,9.0,8.5,,,,,,5.2,N1,Ha Tinh
HT1214451,,6.6,5.0,6.25,4.5,4.5,,,,,,5.6,N1,Ha Tinh
HT1214452,,6.6,7.75,5.25,4.25,3.75,,,,,,6.8,N1,Ha Tinh
HT1214453,,3.8,3.25,,,,4.25,4.5,,,,,,Ha Tinh
HT1214454,,5.2,6.5,,,,4.5,6.25,7.5,,,3.8,N1,Ha Tinh
HT1214455,,3.4,4.25,,,,3.75,4.75,6.0,,,2.4,N1,Ha Tinh
HT1214456,,6.6,6.75,,,,6.5,8.5,8.5,,,3.8,N1,Ha Tinh
HT1214457,,2.4,1.25,,,,3.0,3.75,,,,,,Ha Tinh
HT1214458,,6.0,,3.5,4.25,,,,,,,,,Ha Tinh
HT1214459,,5.6,6.75,,,,4.25,7.25,8.0,,,2.8,N1,Ha Tinh
HT1214460,,7.8,7.75,7.5,7.5,5.5,,,,,,4.4,N1,Ha Tinh
HT1214461,,4.0,7.0,,,,8.75,8.5,9.75,,,4.8,N1,Ha Tinh
HT1214462,,2.4,4.0,,,,3.0,4.75,4.5,,,2.8,N1,Ha Tinh
HT1214463,,7.0,,6.75,7.0,5.25,,,,,,,,Ha Tinh
HT1214464,,8.2,,,7.75,,,,,,,8.6,N1,Ha Tinh
HT1214465,,3.2,5.5,,,,5.75,7.5,8.0,,,2.6,N1,Ha Tinh
HT1214466,,4.0,5.75,,,,4.0,6.5,6.0,,,4.8,N1,Ha Tinh
HT1214467,,6.2,7.75,,,,8.0,8.25,7.25,,,3.2,N1,Ha Tinh
HT1214468,,6.8,7.0,,,,7.25,9.25,8.0,,,4.6,N1,Ha Tinh
HT1214469,,3.8,5.0,,,,7.75,7.25,7.5,,,3.4,N1,Ha Tinh
HT1214470,,7.4,7.5,,,,5.25,7.5,8.5,,,6.8,N1,Ha Tinh
HT1214471,,4.6,5.75,,,,5.75,8.25,,,,,,Ha Tinh
HT1214472,,5.4,7.0,,,,7.5,7.75,7.0,,,3.8,N1,Ha Tinh
HT1214473,,5.0,5.5,4.25,2.75,4.0,,,,,,2.8,N1,Ha Tinh
HT1214474,,6.2,8.0,,,,3.5,6.0,7.0,,,5.2,N1,Ha Tinh
HT1214475,,5.2,5.25,,,,5.25,6.0,7.0,,,2.4,N1,Ha Tinh
HT1214476,,4.0,5.25,,,,7.0,7.25,8.25,,,2.8,N1,Ha Tinh
HT1214477,,4.8,5.75,,,,5.0,5.75,8.75,,,2.8,N1,Ha Tinh
HT1214478,,5.2,5.25,,,,5.25,6.75,7.25,,,2.2,N1,Ha Tinh
HT1214479,,3.0,5.0,,,,4.25,6.5,7.25,,,3.8,N1,Ha Tinh
HT1214480,,6.2,7.75,,,,6.75,8.5,7.5,,,3.4,N1,Ha Tinh
HT1214481,,7.4,5.25,5.75,5.5,4.25,,,,,,3.0,N1,Ha Tinh
HT1214482,,7.8,5.5,7.25,6.5,5.0,,,,,,4.6,N1,Ha Tinh
HT1214483,,4.6,3.25,,,,4.25,4.75,8.75,,,2.0,N1,Ha Tinh
HT1214484,,5.8,7.5,,,,9.0,9.25,8.5,,,4.0,N1,Ha Tinh
HT1214485,,4.6,3.0,,,,4.75,6.25,,,,,,Ha Tinh
HT1214486,,5.2,,,3.75,3.25,,,,,,,,Ha Tinh
HT1214487,,6.8,5.75,5.5,5.0,3.0,,,,,,2.6,N1,Ha Tinh
HT1214488,,5.4,6.75,,,,5.25,6.25,6.75,,,2.2,N1,Ha Tinh
HT1214489,,4.8,5.75,,,,6.25,6.25,7.25,,,3.4,N1,Ha Tinh
HT1214490,,7.2,6.25,6.5,7.25,5.75,,,,,,4.0,N1,Ha Tinh
HT1214491,,7.0,7.0,,,,6.0,8.0,8.0,,,3.2,N1,Ha Tinh
HT1214492,,4.8,5.0,,,,5.0,6.75,7.75,,,1.6,N1,Ha Tinh
HT1214493,,4.4,5.75,,,,3.75,7.25,7.0,,,3.2,N1,Ha Tinh
HT1214494,,3.8,5.0,,,,4.0,5.5,7.25,,,4.2,N1,Ha Tinh
HT1214495,,2.2,3.5,,,,3.0,4.5,,,,,,Ha Tinh
HT1214496,,8.0,,8.25,7.5,2.25,,,,,,,,Ha Tinh
HT1214497,,6.8,7.0,,,,7.0,7.5,9.25,,,5.2,N1,Ha Tinh
HT1214498,,5.0,6.75,,,,5.0,5.0,6.5,,,2.4,N1,Ha Tinh
HT1214499,,7.0,5.5,6.5,6.0,4.75,,,,,,3.6,N1,Ha Tinh
HT1214500,,2.2,4.25,,,,3.0,5.25,,,,,,Ha Tinh
HT1214501,,5.4,4.0,,,,6.25,5.25,6.25,,,3.0,N1,Ha Tinh
HT1214502,,3.0,5.75,,,,5.0,5.25,7.5,,,3.4,N1,Ha Tinh
HT1214503,,4.2,7.0,,,,3.75,5.25,9.0,,,2.6,N1,Ha Tinh
HT1214504,,7.0,7.0,6.5,4.75,2.5,,,,,,6.6,N1,Ha Tinh
HT1214505,,6.2,5.75,,,,6.0,6.75,7.5,,,4.0,N1,Ha Tinh
HT1214506,,4.2,7.0,,,,5.5,5.0,6.75,,,3.8,N1,Ha Tinh
HT1214507,,7.0,6.5,6.0,6.75,5.0,,,,,,3.6,N1,Ha Tinh
HT1214508,,5.6,6.5,4.0,3.75,3.0,,,,,,3.2,N1,Ha Tinh
HT1214509,,6.8,6.75,,,,3.25,6.25,8.25,,,3.0,N1,Ha Tinh
HT1214510,,5.4,6.75,,,,4.25,5.0,8.5,,,2.2,N1,Ha Tinh
HT1214511,,6.0,7.0,,,,4.0,4.25,6.0,,,4.2,N1,Ha Tinh
HT1214512,,4.0,4.75,,,,3.5,5.5,7.0,,,3.0,N1,Ha Tinh
HT1214513,,7.8,,7.75,6.5,,,,,,,,,Ha Tinh
HT1214514,,4.2,4.5,,,,3.0,5.5,6.75,,,2.8,N1,Ha Tinh
HT1214515,,5.8,6.0,,,,5.25,7.25,9.0,,,4.6,N1,Ha Tinh
HT1214516,,3.8,6.25,,,,3.25,4.25,,,,,,Ha Tinh
HT1214517,,4.0,6.5,,,,3.25,4.75,,,,,,Ha Tinh
HT1214518,,5.8,6.75,,,,6.0,6.5,8.0,,,2.8,N1,Ha Tinh
HT1214519,,6.0,6.25,,,,5.75,7.0,8.25,,,3.0,N1,Ha Tinh
HT1214520,,5.2,6.75,,,,6.5,8.5,9.0,,,6.0,N1,Ha Tinh
HT1214521,,3.6,6.25,,,,4.0,6.75,6.5,,,3.8,N1,Ha Tinh
HT1214522,,6.4,7.5,,,,6.75,8.5,8.25,,,3.8,N1,Ha Tinh
HT1214523,,6.6,5.5,5.25,6.5,6.0,,,,,,4.4,N1,Ha Tinh
HT1214524,,2.8,6.75,,,,4.75,6.25,6.5,,,2.8,N1,Ha Tinh
HT1214525,,6.4,7.0,,,,5.25,7.0,8.0,,,5.2,N1,Ha Tinh
HT1214526,,4.2,5.75,,,,4.5,6.0,7.5,,,2.6,N1,Ha Tinh
HT1214527,,7.0,6.5,6.75,5.75,4.0,,,,,,3.0,N1,Ha Tinh
HT1214528,,3.4,6.75,,,,2.0,4.75,6.75,,,2.6,N1,Ha Tinh
HT1214529,,4.0,4.5,,,,3.75,7.5,7.0,,,2.0,N1,Ha Tinh
HT1214530,,7.4,5.25,6.75,5.0,5.0,,,,,,2.2,N1,Ha Tinh
HT1214531,,3.6,4.5,,,,5.0,6.25,,,,,,Ha Tinh
HT1214532,,5.6,7.5,,,,2.75,7.0,5.0,,,3.0,N1,Ha Tinh
HT1214533,,5.2,6.5,,,,5.0,7.75,9.0,,,3.6,N1,Ha Tinh
HT1214534,,6.4,6.25,,,,3.5,6.75,7.5,,,2.8,N1,Ha Tinh
HT1214535,,7.2,4.75,,,,3.75,6.5,7.5,,,2.6,N1,Ha Tinh
HT1214536,,6.0,7.0,,,,4.25,5.75,6.75,,,4.8,N1,Ha Tinh
HT1214537,,5.2,5.5,,,,4.25,6.75,8.5,,,2.4,N1,Ha Tinh
HT1214538,,6.0,6.5,4.75,5.25,4.75,,,,,,3.0,N1,Ha Tinh
HT1214539,,7.4,7.0,5.0,5.5,5.75,,,,,,4.2,N1,Ha Tinh
HT1214540,,8.2,6.75,4.5,7.25,5.25,,,,,,7.0,N1,Ha Tinh
HT1214541,,7.6,5.75,3.5,5.75,6.75,,,,,,4.0,N1,Ha Tinh
HT1214542,,5.6,7.25,,,,3.25,7.0,7.5,,,7.6,N1,Ha Tinh
HT1214543,,7.8,5.25,7.0,7.0,4.25,,,,,,4.6,N1,Ha Tinh
HT1214544,,6.0,,,5.75,7.75,,,,,,,,Ha Tinh
HT1214545,,3.2,5.0,,,,3.75,4.5,4.5,,,2.4,N1,Ha Tinh
HT1214546,,2.4,6.0,,,,3.0,5.25,6.25,,,1.6,N1,Ha Tinh
HT1214547,,6.4,6.25,,,,4.25,5.5,8.0,,,3.6,N1,Ha Tinh
HT1214548,,4.2,6.25,,,,3.5,5.75,7.25,,,3.4,N1,Ha Tinh
HT1214549,,5.0,5.0,,,,3.5,3.75,4.75,,,2.6,N1,Ha Tinh
HT1214550,,3.6,7.75,,,,3.75,6.75,7.75,,,4.4,N1,Ha Tinh
HT1214551,,9.0,5.75,8.0,7.5,3.0,,,,,,4.2,N1,Ha Tinh
HT1214552,,6.0,6.0,,,,6.5,6.0,8.75,,,3.2,N1,Ha Tinh
HT1214553,,6.4,5.5,,,,3.0,6.0,8.25,,,3.2,N1,Ha Tinh
HT1214554,,4.6,4.0,,,,4.0,5.75,6.25,,,4.2,N1,Ha Tinh
HT1214555,,6.0,8.25,,,,6.25,8.0,9.25,,,5.4,N1,Ha Tinh
HT1214556,,6.0,6.0,,,,6.0,7.5,8.5,,,3.8,N1,Ha Tinh
HT1214557,,6.2,8.0,,,,6.0,7.25,8.75,,,4.6,N1,Ha Tinh
HT1214558,,6.2,7.5,,,,4.75,7.5,8.25,,,7.8,N1,Ha Tinh
HT1214559,,4.8,7.75,,,,7.25,8.75,6.5,,,5.2,N1,Ha Tinh
HT1214560,,6.4,7.5,,,,4.25,5.75,7.75,,,7.0,N1,Ha Tinh
HT1214561,,8.0,5.25,5.75,8.5,3.0,,,,,,4.8,N1,Ha Tinh
HT1214562,,7.2,7.75,,,,5.0,5.25,7.25,,,4.0,N1,Ha Tinh
HT1214563,,8.2,7.75,4.75,5.75,5.75,,,,,,8.8,N1,Ha Tinh
HT1214564,,6.2,7.25,3.5,5.75,5.75,,,,,,3.6,N1,Ha Tinh
HT1214565,,6.0,6.0,,,,3.5,5.75,8.5,,,3.6,N1,Ha Tinh
HT1214566,,6.4,6.5,6.5,5.5,5.25,,,,,,5.0,N1,Ha Tinh
HT1214567,,3.8,6.0,,,,3.75,5.75,7.25,,,2.6,N1,Ha Tinh
HT1214568,,5.8,5.25,,,,6.0,5.25,8.0,,,3.0,N1,Ha Tinh
HT1214569,,7.0,7.0,,,,3.25,4.5,7.75,,,5.6,N1,Ha Tinh
HT1214570,,4.6,5.0,,,,2.25,6.0,7.75,,,3.4,N1,Ha Tinh
HT1214571,,4.0,5.25,,,,2.25,5.25,6.75,,,2.2,N1,Ha Tinh
HT1214572,,4.8,7.5,,,,6.25,7.0,,,,3.6,N1,Ha Tinh
HT1214573,,7.4,7.25,,,,5.25,7.5,8.0,,,5.6,N1,Ha Tinh
HT1214574,,5.2,5.25,,,,4.25,6.25,6.75,,,2.8,N1,Ha Tinh
HT1214575,,5.8,7.0,,,,4.5,7.5,8.75,,,4.0,N1,Ha Tinh
HT1214576,,5.2,6.75,,,,3.5,6.0,8.5,,,1.8,N1,Ha Tinh
HT1214577,,6.2,6.25,,,,4.5,8.0,8.5,,,2.6,N1,Ha Tinh
HT1214578,,7.6,5.75,7.0,6.75,4.5,,,,,,4.2,N1,Ha Tinh
HT1214579,,6.2,4.75,5.25,4.25,5.0,,,,,,4.4,N1,Ha Tinh
HT1214580,,5.6,5.5,,,,5.75,6.75,7.75,,,2.4,N1,Ha Tinh
HT1214581,,8.2,8.75,,,,4.75,6.0,7.75,,,7.0,N1,Ha Tinh
HT1214582,,5.4,7.25,,,,5.25,4.75,7.0,,,9.4,N1,Ha Tinh
HT1214583,,2.6,3.25,,,,2.5,3.5,6.5,,,3.0,N1,Ha Tinh
HT1214584,,6.0,6.25,,,,2.5,6.0,8.0,,,4.2,N1,Ha Tinh
HT1214585,,5.0,7.75,,,,4.0,7.5,6.25,,,3.0,N1,Ha Tinh
HT1214586,,6.0,7.0,,,,4.75,5.75,8.0,,,4.4,N1,Ha Tinh
HT1214587,,5.4,5.5,,,,4.75,5.5,6.75,,,3.0,N1,Ha Tinh
HT1214588,,6.8,6.5,,,,4.25,6.0,8.25,,,4.2,N1,Ha Tinh
HT1214589,,4.4,6.25,,,,5.25,6.5,8.25,,,1.4,N1,Ha Tinh
HT1214590,,5.4,7.25,,,,5.75,8.0,8.5,,,3.6,N1,Ha Tinh
HT1214591,,4.0,7.0,,,,6.25,6.5,8.5,,,3.6,N1,Ha Tinh
HT1214592,,6.8,7.75,,,,6.5,8.25,8.75,,,4.6,N1,Ha Tinh
HT1214593,,4.2,4.75,,,,4.75,5.75,7.75,,,2.8,N1,Ha Tinh
HT1214594,,7.0,7.5,,,,3.75,6.25,6.0,,,5.4,N1,Ha Tinh
HT1214595,,2.6,5.5,,,,3.0,5.0,7.25,,,2.4,N1,Ha Tinh
HT1214596,,6.4,6.75,,,,4.25,7.5,8.5,,,4.2,N1,Ha Tinh
HT1214597,,5.0,6.25,,,,5.25,5.0,7.5,,,2.4,N1,Ha Tinh
HT1214598,,4.0,7.0,,,,4.25,5.25,8.0,,,3.2,N1,Ha Tinh
HT1214599,,6.4,7.75,,,,6.75,8.25,7.25,,,2.6,N1,Ha Tinh
HT1214600,,4.4,5.5,,,,2.5,6.5,7.75,,,2.8,N1,Ha Tinh
HT1214601,,5.0,5.0,,,,2.75,5.75,6.75,,,3.4,N1,Ha Tinh
HT1214602,,5.4,7.25,,,,4.75,6.5,9.0,,,2.2,N1,Ha Tinh
HT1214603,,6.4,5.0,,,,3.5,5.75,7.75,,,4.2,N1,Ha Tinh
HT1214604,,4.8,5.0,,,,4.25,6.5,,,,,,Ha Tinh
HT1214605,,4.6,7.5,,,,4.25,5.75,7.25,,,3.8,N1,Ha Tinh
HT1214606,,3.6,5.25,,,,3.5,5.0,6.75,,,3.0,N1,Ha Tinh
HT1214607,,5.2,5.5,,,,6.25,7.5,9.0,,,2.8,N1,Ha Tinh
HT1214608,,6.0,7.0,,,,4.0,6.0,7.0,,,2.4,N1,Ha Tinh
HT1214609,,3.6,1.25,,,,3.25,5.25,5.0,,,2.2,N1,Ha Tinh
HT1214610,,6.2,8.0,,,,8.25,7.75,9.0,,,4.8,N1,Ha Tinh
HT1214611,,6.2,5.25,,,,5.0,7.75,,,,,,Ha Tinh
HT1214612,,5.6,5.5,,,,4.25,6.0,,,,,,Ha Tinh
HT1214613,,8.2,4.0,7.0,4.25,5.25,,,,,,3.0,N1,Ha Tinh
HT1214614,,5.0,5.75,,,,6.25,6.5,8.5,,,4.0,N1,Ha Tinh
HT1214615,,6.8,6.5,6.25,6.0,3.5,,,,,,3.2,N1,Ha Tinh
HT1214616,,6.4,8.25,,,,8.75,9.0,8.5,,,3.6,N1,Ha Tinh
HT1214617,,7.2,7.75,,,,4.75,7.0,8.0,,,7.6,N1,Ha Tinh
HT1214618,,5.0,7.0,,,,7.25,7.25,9.5,,,2.6,N1,Ha Tinh
HT1214619,,6.6,,,5.25,4.0,,,,,,,,Ha Tinh
HT1214620,,6.8,4.25,6.0,6.5,3.75,,,,,,4.0,N1,Ha Tinh
HT1214621,,6.4,6.25,,,,5.75,8.0,7.75,,,4.0,N1,Ha Tinh
HT1214622,,5.6,5.75,,,,4.5,7.0,6.75,,,3.2,N1,Ha Tinh
HT1214623,,7.6,6.5,,,,4.0,6.0,7.5,,,3.8,N1,Ha Tinh
HT1214624,,5.2,5.5,,,,5.5,6.0,9.0,,,2.8,N1,Ha Tinh
HT1214625,,4.6,5.75,,,,3.75,5.25,8.5,,,2.4,N1,Ha Tinh
HT1214626,,4.2,5.75,,,,4.0,5.0,8.0,,,2.0,N1,Ha Tinh
HT1214627,,3.2,4.0,,,,5.25,5.0,8.0,,,2.8,N1,Ha Tinh
HT1214628,,5.4,5.25,,,,5.25,7.0,8.25,,,5.0,N1,Ha Tinh
HT1214629,,3.0,3.5,,,,3.25,2.25,4.75,,,2.4,N1,Ha Tinh
HT1214630,,6.6,7.75,4.25,5.25,2.5,,,,,,2.8,N1,Ha Tinh
HT1214631,,4.4,5.25,,,,5.75,5.5,6.75,,,1.8,N1,Ha Tinh
HT1214632,,5.6,6.0,,,,7.0,6.5,8.5,,,3.4,N1,Ha Tinh
HT1214633,,5.0,4.25,,,,4.5,4.75,7.5,,,3.0,N1,Ha Tinh
HT1214634,,4.2,4.75,,,,3.5,5.75,6.75,,,3.4,N1,Ha Tinh
HT1214635,,6.4,5.5,,,,4.75,7.0,7.5,,,4.0,N1,Ha Tinh
HT1214636,,7.8,7.0,,,,6.25,7.75,8.0,,,4.8,N1,Ha Tinh
HT1214637,,6.8,6.58,,,,6.0,7.5,8.5,,,4.2,N1,Ha Tinh
HT1214638,,5.8,7.0,,,,3.25,6.0,,,,,,Ha Tinh
HT1214639,,5.6,4.5,,,,2.5,6.0,6.75,,,,,Ha Tinh
HT1214640,,8.2,7.25,3.25,8.5,7.5,,,,,,5.4,N1,Ha Tinh
HT1214641,,5.4,6.5,,,,4.5,5.75,7.75,,,5.2,N1,Ha Tinh
HT1214642,,4.8,6.25,6.0,4.5,3.75,,,,,,3.6,N1,Ha Tinh
HT1214643,,4.2,4.25,,,,3.5,7.25,7.25,,,3.8,N1,Ha Tinh
HT1214644,,6.4,7.75,,,,5.75,7.5,8.0,,,3.2,N1,Ha Tinh
HT1214645,,7.8,5.5,6.0,6.25,3.5,,,,,,2.4,N1,Ha Tinh
HT1214646,,7.6,7.0,,,,4.5,7.25,7.25,,,6.4,N1,Ha Tinh
HT1214647,,3.8,5.0,,,,3.75,6.5,,,,,,Ha Tinh
HT1214648,,7.6,8.0,,,,3.5,7.25,8.0,,,7.2,N1,Ha Tinh
HT1214649,,5.0,5.25,,,,3.0,6.25,5.75,,,3.6,N1,Ha Tinh
HT1214650,,5.4,6.0,,,,5.5,7.25,8.75,,,4.6,N1,Ha Tinh
HT1214651,,3.0,5.25,,,,3.0,5.5,7.0,,,2.2,N1,Ha Tinh
HT1214652,,5.2,6.0,,,,4.25,6.5,7.75,,,2.8,N1,Ha Tinh
HT1214653,,3.8,4.25,,,,3.0,4.5,,,,,,Ha Tinh
HT1214654,,7.0,7.25,,,,7.0,6.75,8.0,,,4.0,N1,Ha Tinh
HT1214655,,3.6,5.75,,,,5.0,7.75,6.25,,,3.4,N1,Ha Tinh
HT1214656,,5.0,7.75,,,,5.75,7.75,8.25,,,4.2,N1,Ha Tinh
HT1214657,,5.8,5.0,,,,5.0,7.75,,,,,,Ha Tinh
HT1214658,,5.0,5.75,,,,3.75,6.5,7.5,,,2.6,N1,Ha Tinh
HT1214659,,6.0,5.75,,,,4.25,5.75,8.0,,,4.0,N1,Ha Tinh
HT1214660,,8.6,5.75,8.0,6.25,3.75,,,,,,3.0,N1,Ha Tinh
HT1214661,,9.0,6.75,8.5,5.5,4.75,,,,,,9.8,N1,Ha Tinh
HT1214662,,4.8,5.5,,,,5.75,5.5,8.5,,,2.8,N1,Ha Tinh
HT1214663,,4.4,5.0,,,,5.25,5.5,6.75,,,3.2,N1,Ha Tinh
HT1214664,,7.0,8.0,4.0,8.0,9.0,,,,,,4.4,N1,Ha Tinh
HT1214665,,2.6,5.5,,,,1.0,5.0,,,,,,Ha Tinh
HT1214666,,5.2,7.25,,,,5.75,7.5,8.25,,,2.8,N1,Ha Tinh
HT1214667,,3.8,5.5,,,,4.0,6.25,6.0,,,2.6,N1,Ha Tinh
HT1214668,,6.4,6.25,,,,3.75,5.25,6.0,,,3.8,N1,Ha Tinh
HT1214669,,5.6,6.75,,,,3.75,5.25,7.0,,,3.4,N1,Ha Tinh
HT1214670,,3.2,4.75,,,,6.75,5.75,8.75,,,3.2,N1,Ha Tinh
HT1214671,,6.4,6.0,,,,3.75,6.5,7.0,,,3.6,N1,Ha Tinh
HT1214672,,6.0,5.75,,,,3.25,5.75,6.25,,,4.0,N1,Ha Tinh
HT1214673,,5.6,5.5,,,,4.75,7.0,7.25,,,2.8,N1,Ha Tinh
HT1214674,,2.4,5.5,,,,3.25,4.25,5.75,,,2.8,N1,Ha Tinh
HT1214675,,8.0,7.75,4.75,4.5,5.5,,,,,,6.6,N1,Ha Tinh
HT1214676,,6.0,6.25,,,,4.75,5.0,6.75,,,4.2,N1,Ha Tinh
HT1214677,,4.6,5.75,,,,4.25,5.5,6.75,,,3.4,N1,Ha Tinh
HT1214678,,6.2,7.5,,,,5.75,8.25,9.0,,,4.8,N1,Ha Tinh
HT1214679,,5.4,5.5,3.5,4.5,5.75,,,,,,3.4,N1,Ha Tinh
HT1214680,,,8.0,,,,9.0,9.25,,,,,,Ha Tinh
HT1214681,,8.0,4.5,3.5,7.5,7.5,,,,,,3.8,N1,Ha Tinh
HT1214682,,7.0,7.0,2.75,7.5,4.5,,,,,,6.0,N1,Ha Tinh
HT1214683,,5.4,7.25,,,,4.0,6.0,8.25,,,3.4,N1,Ha Tinh
HT1214684,,4.8,5.0,,,,3.5,4.75,6.75,,,2.8,N1,Ha Tinh
HT1214685,,5.4,6.75,,,,5.0,6.75,7.75,,,3.0,N1,Ha Tinh
HT1214686,,5.2,8.0,,,,4.75,6.0,8.75,,,4.4,N1,Ha Tinh
HT1214687,,6.4,7.75,,,,4.0,5.5,6.0,,,4.4,N1,Ha Tinh
HT1214688,,6.4,7.0,,,,5.5,8.25,6.25,,,6.0,N1,Ha Tinh
HT1214689,,3.6,4.5,,,,3.5,4.25,6.0,,,2.8,N1,Ha Tinh
HT1214690,,6.4,6.25,5.0,4.75,5.5,,,,,,2.6,N1,Ha Tinh
HT1214691,,5.2,5.0,,,,2.5,7.25,,,,,,Ha Tinh
HT1214692,,5.4,7.25,,,,8.25,7.5,8.0,,,4.6,N1,Ha Tinh
HT1214693,,7.4,6.0,4.0,4.5,3.5,,,,,,2.4,N1,Ha Tinh
HT1214694,,8.8,6.5,,,,4.0,8.5,6.5,,,8.4,N1,Ha Tinh
HT1214695,,5.8,5.25,5.0,5.25,1.25,,,,,,1.8,N1,Ha Tinh
HT1214696,,4.0,5.75,,,,5.25,5.25,7.75,,,2.6,N1,Ha Tinh
HT1214697,,3.6,5.0,,,,4.25,5.75,8.0,,,3.8,N1,Ha Tinh
HT1214698,,4.4,4.5,,,,4.25,6.75,5.25,,,2.6,N1,Ha Tinh
HT1214699,,7.8,6.5,5.5,4.5,4.0,,,,,,4.8,N1,Ha Tinh
HT1214700,,7.0,7.25,,,,5.25,7.0,7.25,,,2.4,N1,Ha Tinh
HT1214701,,7.4,7.75,,,,4.75,6.75,7.75,,,8.6,N3,Ha Tinh
HT1214702,,4.8,5.75,2.25,2.75,3.0,2.0,6.0,6.75,,,1.4,N1,Ha Tinh
HT1214703,,2.4,6.25,,,,1.75,4.0,5.75,,,2.2,N1,Ha Tinh
HT1214704,,3.6,5.5,,,,3.75,4.0,6.25,,,2.4,N1,Ha Tinh
HT1214705,,7.0,4.25,,,,4.5,5.75,7.5,,,4.0,N1,Ha Tinh
HT1214706,,4.0,6.0,,,,3.5,6.0,7.0,,,3.4,N1,Ha Tinh
HT1214707,,4.8,3.5,,,,3.5,4.0,,,,,,Ha Tinh
HT1214708,,3.6,5.75,,,,4.0,6.75,,,,,,Ha Tinh
HT1214709,,3.4,5.0,,,,4.5,6.0,6.25,,,1.6,N1,Ha Tinh
HT1214710,,8.6,7.0,,,,5.5,7.75,7.25,,,9.2,N1,Ha Tinh
HT1214711,,7.4,7.0,5.75,5.25,4.0,,,,,,3.4,N1,Ha Tinh
HT1214712,,7.0,5.0,5.75,6.25,5.75,,,,,,3.2,N1,Ha Tinh
HT1214713,,2.2,3.0,,,,2.0,4.25,4.5,,,2.8,N1,Ha Tinh
HT1214714,,3.8,5.5,,,,3.75,5.25,7.0,,,2.8,N1,Ha Tinh
HT1214715,,5.8,7.25,,,,6.25,6.5,8.25,,,2.6,N1,Ha Tinh
HT1214716,,5.2,4.75,,,,4.5,6.5,,,,,,Ha Tinh
HT1214717,,5.2,5.5,3.75,5.0,3.25,,,,,,2.4,N1,Ha Tinh
